45044076865,2023-03-06,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78224,2026-09-01
52901779446,2023-11-03,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78224,2026-09-01
67956378017,2025-12-27,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78224,2026-09-01
69795289656,2026-04-22,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78224,2026-09-01
70900431955,2026-06-06,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78224,2026-09-01
52995241856,2023-11-10,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78227,2026-09-01
71111275378,2026-06-22,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78227,2026-09-01
56870728052,2024-06-15,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78228,2026-09-01
59995293352,2024-10-10,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78229,2026-09-01
41212706014,2023-01-27,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78230,2026-09-01
54251153174,2024-02-18,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78233,2026-09-01
58709544732,2024-09-04,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78233,2026-09-01
53661604599,2024-01-06,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78237,2026-09-01
54554860581,2024-03-02,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78237,2026-09-01
60644125234,2024-11-07,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78237,2026-09-01
53999198616,2024-02-01,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78238,2026-09-01
60307800994,2024-10-30,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78240,2026-09-01
53588031339,2023-12-30,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78242,2026-09-01
60186688049,2024-10-24,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78242,2026-09-01
64300192779,2025-06-03,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78242,2026-09-01
52546584247,2023-10-09,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78245,2026-09-01
65436521132,2025-08-12,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78245,2026-09-01
71363033404,2026-07-05,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78245,2026-09-01
53658926075,2024-01-06,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78249,2026-09-01
62967219063,2025-03-02,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78249,2026-09-01
66849074557,2025-10-23,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78249,2026-09-01
48309705703,2023-03-31,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78251,2026-09-01
60877209747,2024-11-19,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78251,2026-09-01
51000128340,2023-06-12,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78252,2026-09-01
54645530993,2024-03-10,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78258,2026-09-01
60127770440,2024-10-19,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,Out of Jurisdiction,2026-09-01
49770132310,2023-05-15,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78201,2026-09-01
54124808998,2024-02-11,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78202,2026-09-01
60771035696,2024-11-09,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78202,2026-09-01
63404804429,2025-03-31,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78203,2026-09-01
63701002092,2025-04-26,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78203,2026-09-01
51413242148,2023-07-18,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78204,2026-09-01
69632809889,2026-04-11,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78204,2026-09-01
49310579508,2023-04-30,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78205,2026-09-01
67242126489,2025-11-07,Weapon Law Violations,SOCIETY,DOWNTOWN,Weapon Law Violations,78205,2026-09-01
72511623696,2026-08-30,Weapon Law Violations,SOCIETY,DOWNTOWN,Weapon Law Violations,78205,2026-09-01
54227127306,2024-02-17,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78207,2026-09-01
57166773356,2024-06-26,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78207,2026-09-01
62524245470,2025-01-30,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78207,2026-09-01
62567738941,2025-02-01,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78207,2026-09-01
63314067170,2025-03-25,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78207,2026-09-01
66024782376,2025-09-12,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78207,2026-09-01
66204818669,2025-09-23,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78207,2026-09-01
47717127765,2023-03-26,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78208,2026-09-01
63018553714,2025-03-04,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78209,2026-09-01
70753096967,2026-05-27,Weapon Law Violations,SOCIETY,DOWNTOWN,Weapon Law Violations,78209,2026-09-01
50870451854,2023-06-02,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78210,2026-09-01
55695067036,2024-04-26,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78210,2026-09-01
52461708106,2023-09-28,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78211,2026-09-01
53451832643,2023-12-19,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78212,2026-09-01
69201235073,2026-03-13,Weapon Law Violations,SOCIETY,DOWNTOWN,Weapon Law Violations,78212,2026-09-01
48863860388,2023-04-06,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78213,2026-09-01
49354053818,2023-05-06,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78213,2026-09-01
50983577540,2023-06-10,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78213,2026-09-01
54623141309,2024-03-07,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78214,2026-09-01
68711740401,2026-02-26,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78214,2026-09-01
51697083745,2023-08-04,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78216,2026-09-01
52779600007,2023-10-24,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78216,2026-09-01
59667023814,2024-09-27,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78216,2026-09-01
61458155089,2024-12-10,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78216,2026-09-01
64099199289,2025-05-23,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78216,2026-09-01
67929423509,2025-12-25,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78216,2026-09-01
69208612556,2026-03-13,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78216,2026-09-01
67969380231,2025-12-28,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78218,2026-09-01
60021169528,2024-10-12,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78220,2026-09-01
68010632633,2026-01-02,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78220,2026-09-01
52800931192,2023-10-26,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78221,2026-09-01
52934972154,2023-11-08,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78221,2026-09-01
68764677775,2026-03-01,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78221,2026-09-01
39357292669,2023-01-02,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78222,2026-09-01
51088442583,2023-06-23,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78222,2026-09-01
66820526311,2025-10-21,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78222,2026-09-01
64094977845,2025-05-22,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78223,2026-09-01
64689824018,2025-06-26,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78223,2026-09-01
54583581468,2024-03-05,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78226,2026-09-01
50790640775,2023-05-31,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78227,2026-09-01
52889045908,2023-11-02,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78227,2026-09-01
53670779405,2024-01-08,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78227,2026-09-01
67902586476,2025-12-22,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78227,2026-09-01
71806845260,2026-07-23,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78227,2026-09-01
50104292531,2023-05-28,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78228,2026-09-01
58136271864,2024-08-05,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78228,2026-09-01
63698693896,2025-04-26,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78229,2026-09-01
